id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price,flag,year_map,price_map,odometer_map,fold,pred
5540,albany,2004,chevrolet,excellent,8 cylinders,diesel,101096,clean,automatic,4wd,full-size,truck,red,ny,21521.0,train,8,2,0,8.0,21558.572040053496
5576,SF bay area,2013,buick,like new,4 cylinders,gas,220036,clean,automatic,fwd,full-size,sedan,blue,ca,9844.0,train,9,0,1,8.0,9003.732037904998
5581,fayetteville,2003,honda,good,4 cylinders,gas,207565,clean,automatic,fwd,full-size,sedan,black,nc,4168.0,train,8,0,1,8.0,3983.8539989339115
5584,richmond,2011,ford,good,8 cylinders,gas,77794,salvage,automatic,rwd,full-size,truck,white,va,14071.0,train,8,1,0,8.0,16844.70515464964
5591,green bay,1998,ford,good,6 cylinders,gas,163635,clean,automatic,4wd,full-size,SUV,black,wi,2822.0,train,7,0,0,8.0,7874.351580984831
5614,albuquerque,1995,ram,good,6 cylinders,gas,176219,clean,manual,4wd,full-size,pickup,green,nm,3264.0,train,7,0,1,8.0,10238.060195225913
5637,new york city,2003,toyota,good,6 cylinders,gas,150153,clean,automatic,4wd,full-size,SUV,black,-1,2659.0,train,8,0,0,8.0,8491.993643925185
5641,syracuse,1992,bmw,good,8 cylinders,gas,98755,clean,manual,rwd,full-size,coupe,blue,ny,8567.0,train,7,0,0,8.0,12629.430245878928
5653,modesto,2010,dodge,good,6 cylinders,-1,104603,clean,manual,fwd,mid-size,pickup,blue,ca,7455.0,train,8,0,0,8.0,11015.087620848224
5657,eastern panhandle,2010,saturn,excellent,4 cylinders,gas,80170,rebuilt,automatic,fwd,full-size,sedan,black,wv,12586.0,train,8,1,0,8.0,11869.482557023968
5664,chattanooga,2013,nissan,excellent,4 cylinders,gas,110293,clean,automatic,fwd,compact,sedan,white,tn,7681.0,train,9,0,0,8.0,8372.675363551505
5665,albuquerque,2013,mini,like new,4 cylinders,gas,54372,clean,automatic,fwd,compact,sedan,blue,-1,8480.0,train,9,0,0,8.0,13327.69320352782
5692,salem,1999,ford,excellent,6 cylinders,gas,118945,clean,manual,4wd,mid-size,offroad,black,or,23029.0,train,7,2,0,8.0,12752.302902820507
5706,rochester,2009,jeep,excellent,6 cylinders,gas,113875,clean,automatic,4wd,mid-size,SUV,blue,ny,7961.0,train,8,0,0,8.0,14823.485676933744
5712,fresno / madera,2016,ram,excellent,6 cylinders,gas,164738,clean,automatic,fwd,full-size,van,silver,ca,21107.0,train,9,2,0,8.0,13399.893062127761
5714,north jersey,2012,toyota,fair,4 cylinders,gas,172807,clean,manual,fwd,mid-size,sedan,silver,nj,1617.0,train,9,0,0,8.0,4798.290427761415
5723,albany,2016,ford,good,6 cylinders,gas,1505,lien,automatic,4wd,full-size,pickup,white,ny,39956.0,train,9,4,0,8.0,32475.292476987754
5733,albuquerque,2005,jeep,fair,6 cylinders,gas,110214,clean,manual,4wd,compact,SUV,green,nm,8223.0,train,8,0,0,8.0,7298.020667970841
5737,treasure coast,2011,bmw,like new,6 cylinders,gas,54606,clean,manual,rwd,full-size,convertible,black,fl,19520.0,train,8,1,0,8.0,18981.689438397127
5759,albany,2000,ford,fair,8 cylinders,gas,167914,parts only,manual,fwd,full-size,other,green,ny,2242.0,train,7,0,0,8.0,3378.3396565157045
5763,fairbanks,2016,audi,excellent,4 cylinders,gas,164474,clean,automatic,fwd,full-size,sedan,black,ak,7611.0,train,9,0,0,8.0,12066.077232183472
5772,central NJ,2012,toyota,fair,6 cylinders,gas,341560,clean,automatic,fwd,full-size,SUV,blue,nj,5438.0,train,9,0,1,8.0,4694.803928704717
5774,tampa bay area,2003,ford,excellent,6 cylinders,gas,265206,clean,automatic,fwd,full-size,SUV,white,fl,5929.0,train,8,0,1,8.0,5686.146456438389
5790,eugene,2013,honda,fair,6 cylinders,gas,123989,rebuilt,automatic,fwd,full-size,SUV,black,or,7432.0,train,9,0,0,8.0,8383.747974158585
5813,philadelphia,2014,audi,excellent,4 cylinders,gas,64599,clean,automatic,4wd,mid-size,SUV,black,pa,22997.0,train,9,2,0,8.0,19422.00088115363
5820,bakersfield,2014,nissan,like new,4 cylinders,gas,8685,clean,automatic,fwd,full-size,sedan,black,ca,30223.0,train,9,3,0,8.0,15318.971201444372
5833,long island,1987,pontiac,good,6 cylinders,gas,86629,clean,automatic,rwd,compact,sedan,silver,-1,4601.0,train,6,0,0,8.0,6367.293747018745
5840,nashville,2012,ford,good,4 cylinders,gas,135350,clean,manual,fwd,mid-size,SUV,white,tn,7203.0,train,9,0,0,8.0,11447.877098487405
5845,new hampshire,1991,jeep,excellent,4 cylinders,gas,82697,clean,other,4wd,full-size,SUV,black,nh,10347.0,train,6,0,0,8.0,14176.48489652857
5856,knoxville,1997,toyota,good,4 cylinders,gas,175697,clean,manual,fwd,full-size,truck,silver,tn,2946.0,train,7,0,0,8.0,6704.862478348249
5858,lynchburg,2000,chevrolet,fair,6 cylinders,gas,163474,clean,automatic,rwd,full-size,SUV,silver,-1,4687.0,train,7,0,0,8.0,5360.298807967985
5862,knoxville,2015,volkswagen,good,4 cylinders,gas,104883,rebuilt,manual,fwd,compact,hatchback,blue,-1,4723.0,train,9,0,0,8.0,6140.970970103753
5865,lexington,2016,mazda,good,4 cylinders,gas,117578,clean,automatic,fwd,compact,sedan,black,ky,7213.0,train,9,0,0,8.0,6385.8538938848305
5878,el paso,2013,bmw,excellent,6 cylinders,gas,174300,rebuilt,automatic,4wd,mid-size,SUV,black,tx,19663.0,train,9,1,0,8.0,16075.921255245545
5890,philadelphia,2006,bmw,excellent,6 cylinders,gas,131647,clean,automatic,4wd,full-size,SUV,blue,pa,7364.0,train,8,0,0,8.0,13455.091037446377
5911,rochester,2009,toyota,excellent,6 cylinders,gas,130439,clean,automatic,4wd,full-size,SUV,red,ny,7221.0,train,8,0,0,8.0,12137.130766879343
5915,grand rapids,2008,ford,excellent,6 cylinders,gas,98082,salvage,automatic,fwd,full-size,sedan,black,mi,19071.0,train,8,1,0,8.0,10448.967885522365
5933,south florida,2011,ford,fair,8 cylinders,gas,218985,clean,automatic,4wd,full-size,truck,silver,fl,7381.0,train,8,0,1,8.0,9497.717356495321
5936,akron / canton,2018,kia,good,4 cylinders,gas,82151,clean,automatic,fwd,mid-size,SUV,white,oh,25931.0,train,9,2,0,8.0,12939.040642094264
5938,north platte,2006,ford,good,8 cylinders,gas,95798,clean,automatic,4wd,full-size,truck,black,ne,26551.0,train,8,2,0,8.0,12992.03998391885
5940,los angeles,2014,bmw,excellent,4 cylinders,gas,23704,rebuilt,manual,rwd,compact,coupe,silver,ca,26292.0,train,9,2,0,8.0,21356.845219233554
5979,syracuse,1984,jeep,good,6 cylinders,gas,125657,clean,automatic,rwd,full-size,SUV,black,ny,9154.0,train,6,0,0,8.0,10933.373299285362
5992,inland empire,2017,ford,excellent,6 cylinders,gas,653,clean,automatic,rwd,full-size,SUV,white,ca,37518.0,train,9,3,0,8.0,35242.24893243487
5996,central NJ,2011,ford,good,6 cylinders,gas,200311,-1,manual,fwd,full-size,-1,green,nj,6221.0,train,8,0,1,8.0,6589.1938141282
6000,north central FL,1983,ford,excellent,6 cylinders,gas,16146,clean,automatic,rwd,mid-size,coupe,white,fl,8058.0,train,6,0,0,8.0,19766.718746360413
6003,delaware,1998,honda,good,4 cylinders,gas,64272,clean,manual,fwd,compact,sedan,blue,-1,4746.0,train,7,0,0,8.0,9324.122306931624
6015,reno / tahoe,2014,jeep,excellent,6 cylinders,gas,123677,clean,other,4wd,full-size,SUV,black,ca,8406.0,train,9,0,0,8.0,18743.97720058563
6020,topeka,2010,nissan,excellent,6 cylinders,gas,302346,clean,automatic,fwd,full-size,sedan,green,ks,3425.0,train,8,0,1,8.0,4812.958803088547
6029,albany,2013,toyota,good,6 cylinders,gas,65721,clean,manual,rwd,compact,hatchback,black,ny,11061.0,train,9,1,0,8.0,13029.141695841638
6035,stockton,2012,kia,excellent,4 cylinders,gas,73853,clean,automatic,fwd,mid-size,sedan,blue,ca,12819.0,train,9,1,0,8.0,10958.826384345177
6039,hickory / lenoir,2003,jeep,like new,6 cylinders,gas,188248,clean,automatic,fwd,mid-size,SUV,silver,-1,2949.0,train,8,0,1,8.0,6285.924627754335
6042,fayetteville,2009,buick,excellent,4 cylinders,gas,60079,clean,automatic,fwd,full-size,sedan,blue,nc,22646.0,train,8,2,0,8.0,13437.14738005195
6045,norfolk / hampton roads,2012,ford,excellent,6 cylinders,gas,130555,clean,automatic,4wd,mid-size,sedan,black,va,26956.0,train,9,2,0,8.0,15873.91487490233
6060,college station,1997,ram,excellent,6 cylinders,diesel,30407,clean,manual,rwd,full-size,pickup,blue,tx,21567.0,train,7,2,0,8.0,26205.596321001452
6063,long island,2010,honda,excellent,4 cylinders,gas,104456,clean,automatic,fwd,mid-size,sedan,blue,ny,4572.0,train,8,0,0,8.0,8586.21876273785
6067,treasure coast,2011,chevrolet,excellent,6 cylinders,gas,74857,rebuilt,automatic,fwd,full-size,convertible,green,fl,5992.0,train,8,0,0,8.0,14405.705726911636
6068,tampa bay area,2006,lexus,excellent,6 cylinders,gas,112005,clean,automatic,fwd,full-size,SUV,black,fl,4550.0,train,8,0,0,8.0,8225.205749667586
6082,jersey shore,2011,bmw,like new,6 cylinders,gas,46940,clean,automatic,rwd,mid-size,sedan,red,nj,14587.0,train,8,1,0,8.0,18932.337119098665
6090,south coast,2017,bmw,excellent,4 cylinders,gas,56812,rebuilt,automatic,fwd,mid-size,sedan,red,ma,19989.0,train,9,1,0,8.0,18042.110026716666
6104,minneapolis / st paul,2010,acura,good,6 cylinders,gas,100110,rebuilt,automatic,fwd,full-size,SUV,blue,mn,8871.0,train,8,0,0,8.0,7314.057395613621
6118,bismarck,2002,toyota,fair,6 cylinders,gas,201887,clean,manual,fwd,full-size,truck,green,-1,1142.0,train,8,0,1,8.0,4179.432393989138
6127,maine,2016,ford,excellent,6 cylinders,diesel,64434,clean,automatic,4wd,full-size,truck,white,me,18297.0,train,9,1,0,8.0,34753.82817681879
6143,inland empire,1985,chevrolet,good,8 cylinders,diesel,195479,clean,automatic,4wd,full-size,pickup,green,-1,7641.0,train,6,0,1,8.0,11110.265547032841
6146,janesville,1972,chevrolet,excellent,8 cylinders,gas,88769,clean,manual,rwd,full-size,convertible,black,wi,14594.0,train,5,1,0,8.0,14523.74153086196
6154,albuquerque,2017,subaru,excellent,4 cylinders,gas,167499,clean,automatic,fwd,mid-size,hatchback,red,-1,16630.0,train,9,1,0,8.0,11207.320153148094
6163,athens,1991,dodge,fair,6 cylinders,gas,86730,clean,manual,rwd,full-size,coupe,blue,ga,7315.0,train,6,0,0,8.0,9114.340608178669
6170,new hampshire,2007,ford,excellent,8 cylinders,gas,127808,clean,automatic,fwd,full-size,SUV,white,nh,20093.0,train,8,1,0,8.0,10085.938159771948
6186,sacramento,2006,mercury,fair,4 cylinders,-1,116305,clean,automatic,fwd,compact,sedan,silver,-1,3772.0,train,8,0,0,8.0,3995.0747721558855
6191,tucson,2013,kia,like new,4 cylinders,gas,118395,clean,automatic,fwd,mid-size,sedan,black,az,16837.0,train,9,1,0,8.0,9113.611310862954
6198,show low,2006,toyota,good,4 cylinders,gas,138388,clean,automatic,fwd,full-size,sedan,green,az,1415.0,train,8,0,0,8.0,4261.994669502168
6204,new york city,2013,ford,excellent,8 cylinders,gas,16349,clean,automatic,fwd,full-size,truck,white,ny,30147.0,train,9,3,0,8.0,23840.211820156663
6205,"washington, DC",2014,kia,like new,4 cylinders,gas,92059,clean,automatic,fwd,mid-size,sedan,black,dc,4920.0,train,9,0,0,8.0,9475.685191071329
6209,jacksonville,2008,ram,excellent,8 cylinders,gas,205803,clean,automatic,4wd,full-size,truck,silver,fl,31871.0,train,8,3,1,8.0,14761.388348716931
6211,long island,1992,ford,like new,8 cylinders,diesel,78086,clean,automatic,rwd,full-size,van,white,ny,6592.0,train,7,0,0,8.0,16398.427904497024
6236,st george,1988,bmw,good,6 cylinders,gas,102044,clean,automatic,fwd,full-size,sedan,blue,ut,7850.0,train,6,0,0,8.0,7534.187918884621
6239,grand rapids,2015,chevrolet,excellent,8 cylinders,gas,16377,clean,automatic,4wd,full-size,truck,black,mi,74534.0,train,9,7,0,8.0,40784.15928497363
6240,worcester / central MA,2012,subaru,excellent,4 cylinders,gas,131028,clean,automatic,fwd,mid-size,SUV,black,ma,15622.0,train,9,1,0,8.0,12283.02018005244
6248,chattanooga,1985,chevrolet,good,6 cylinders,gas,164377,clean,automatic,fwd,mid-size,SUV,white,tn,8102.0,train,6,0,0,8.0,7201.83050907026
6250,anchorage / mat-su,2018,buick,excellent,6 cylinders,gas,11990,clean,automatic,fwd,mid-size,coupe,silver,ak,3434.0,train,9,0,0,8.0,24273.93885122487
6255,los angeles,2011,lexus,excellent,4 cylinders,gas,217561,rebuilt,automatic,fwd,mid-size,sedan,black,ca,8533.0,train,8,0,1,8.0,9539.936396356794
6262,grand rapids,2014,mazda,like new,4 cylinders,gas,114328,salvage,automatic,fwd,mid-size,sedan,green,mi,6717.0,train,9,0,0,8.0,7687.908205090968
6275,wenatchee,2012,nissan,excellent,4 cylinders,gas,264330,clean,automatic,fwd,full-size,hatchback,silver,wa,4371.0,train,9,0,1,8.0,6661.113568324013
6283,"washington, DC",2014,nissan,excellent,4 cylinders,-1,76213,clean,automatic,fwd,compact,sedan,black,dc,6216.0,train,9,0,0,8.0,8500.431461298289
6286,tallahassee,2015,ford,like new,4 cylinders,gas,102981,clean,automatic,fwd,full-size,sedan,blue,fl,23254.0,train,9,2,0,8.0,9004.149701851287
6289,duluth / superior,2006,chevrolet,excellent,6 cylinders,gas,19816,clean,automatic,4wd,mid-size,SUV,custom,mn,20847.0,train,8,2,0,8.0,24444.291200844375
6297,norfolk / hampton roads,1983,bmw,excellent,6 cylinders,-1,106922,clean,manual,rwd,mid-size,coupe,black,va,16822.0,train,6,1,0,8.0,13159.383639042971
6310,bozeman,2014,subaru,excellent,4 cylinders,-1,48610,rebuilt,automatic,fwd,mid-size,SUV,silver,mt,30693.0,train,9,3,0,8.0,18038.91352932211
6338,new york city,2014,kia,excellent,4 cylinders,gas,103352,clean,automatic,fwd,mid-size,sedan,silver,ny,17592.0,train,9,1,0,8.0,9433.765329280763
6340,inland empire,1998,chevrolet,excellent,6 cylinders,gas,50427,clean,automatic,rwd,full-size,pickup,grey,ca,21695.0,train,7,2,0,8.0,21595.790247273206
6350,kalamazoo,2005,ford,excellent,6 cylinders,diesel,182202,rebuilt,automatic,4wd,full-size,pickup,white,mi,8035.0,train,8,0,1,8.0,15797.89335917866
6354,south jersey,2006,kia,good,4 cylinders,gas,126835,rebuilt,manual,fwd,compact,SUV,green,nj,7130.0,train,8,0,0,8.0,5072.584563197562
6359,upper peninsula,2004,ford,good,6 cylinders,gas,126619,clean,automatic,fwd,full-size,van,white,mi,3739.0,train,8,0,0,8.0,7103.066933237252
6364,ocala,2008,ford,excellent,6 cylinders,gas,151379,clean,automatic,rwd,full-size,sedan,black,fl,17742.0,train,8,1,0,8.0,9666.387721355755
6366,mohave county,2016,volkswagen,like new,4 cylinders,gas,31082,clean,manual,fwd,full-size,sedan,grey,az,20000.0,train,9,1,0,8.0,11587.7338229451
6368,portland,2011,ford,excellent,6 cylinders,gas,21431,clean,automatic,4wd,full-size,SUV,black,or,25975.0,train,8,2,0,8.0,24354.40398123812
6379,louisville,1991,ford,excellent,8 cylinders,diesel,140458,clean,manual,4wd,full-size,truck,black,ky,6118.0,train,6,0,0,8.0,21182.412336640224
6417,tucson,2018,mercedes-benz,like new,8 cylinders,gas,48036,clean,automatic,4wd,full-size,SUV,black,az,26054.0,train,9,2,0,8.0,25571.873238377077
6425,central NJ,2013,kia,excellent,4 cylinders,gas,59190,salvage,automatic,fwd,mid-size,sedan,red,nj,9205.0,train,9,0,0,8.0,10599.611973125822
6432,grand rapids,2006,jeep,excellent,6 cylinders,gas,163143,rebuilt,automatic,4wd,mid-size,pickup,silver,-1,20689.0,train,8,2,0,8.0,14594.111744626622
6443,minneapolis / st paul,2012,bmw,excellent,6 cylinders,gas,106872,clean,automatic,rwd,mid-size,coupe,white,mn,7926.0,train,9,0,0,8.0,16382.788316529744
6450,ocala,2017,nissan,excellent,4 cylinders,gas,75509,salvage,automatic,fwd,full-size,sedan,black,fl,8643.0,train,9,0,0,8.0,13975.033634006344
6495,boston,1997,chevrolet,like new,8 cylinders,gas,116997,clean,manual,rwd,full-size,coupe,green,ma,13662.0,train,7,1,0,8.0,7749.07044525466
6496,western slope,2015,dodge,good,6 cylinders,-1,55915,clean,automatic,rwd,mid-size,coupe,white,co,22267.0,train,9,2,0,8.0,17867.87054201691
6499,baltimore,2013,honda,excellent,4 cylinders,gas,202634,rebuilt,automatic,fwd,mid-size,sedan,white,md,2947.0,train,9,0,1,8.0,7373.741473977434
6501,"washington, DC",2003,honda,good,4 cylinders,gas,182570,clean,manual,fwd,compact,hatchback,silver,dc,6908.0,train,8,0,1,8.0,4142.544506647189
6507,flint,2010,ford,excellent,6 cylinders,diesel,10672,clean,automatic,rwd,full-size,SUV,black,mi,23052.0,train,8,2,0,8.0,29369.848556614153
6536,tucson,2008,ford,excellent,6 cylinders,gas,211512,-1,automatic,fwd,full-size,-1,blue,az,2396.0,train,8,0,1,8.0,7977.077707100551
6540,oregon coast,2004,bmw,good,6 cylinders,gas,201714,clean,manual,rwd,mid-size,truck,silver,or,15133.0,train,8,1,1,8.0,9365.677566531971
6544,ann arbor,2015,mitsubishi,like new,4 cylinders,gas,126435,clean,manual,fwd,mid-size,coupe,silver,mi,6706.0,train,9,0,0,8.0,13777.29135220191
6545,richmond,2003,volkswagen,like new,4 cylinders,gas,206468,salvage,automatic,fwd,compact,sedan,white,va,9449.0,train,8,0,1,8.0,5463.13844089514
6547,new hampshire,1998,porsche,excellent,4 cylinders,gas,76103,clean,manual,rwd,mid-size,convertible,red,nh,24976.0,train,7,2,0,8.0,13371.046891368165
6567,new hampshire,1991,toyota,fair,6 cylinders,gas,143317,clean,automatic,fwd,full-size,coupe,black,nh,3535.0,train,6,0,0,8.0,5543.168315168947
6580,rhode island,2015,jeep,fair,6 cylinders,gas,175166,clean,automatic,4wd,mid-size,SUV,black,ri,4429.0,train,9,0,0,8.0,10882.668394822036
6593,gainesville,2011,ford,excellent,8 cylinders,gas,87699,clean,automatic,rwd,mid-size,sedan,black,fl,6945.0,train,8,0,0,8.0,18688.036667200064
6601,el paso,2012,chevrolet,like new,6 cylinders,gas,200628,clean,automatic,4wd,full-size,truck,black,tx,18661.0,train,9,1,1,8.0,17363.907221737365
6618,fargo / moorhead,1992,jeep,excellent,6 cylinders,gas,87946,clean,automatic,4wd,full-size,SUV,white,mn,23605.0,train,7,2,0,8.0,12446.495200032308
6636,ocala,2015,nissan,excellent,6 cylinders,gas,101027,clean,automatic,fwd,mid-size,sedan,blue,fl,2980.0,train,9,0,0,8.0,9168.49648005075
6642,asheville,2016,chevrolet,excellent,8 cylinders,diesel,108009,clean,automatic,rwd,full-size,truck,white,nc,14988.0,train,9,1,0,8.0,31456.344634954763
6663,central NJ,2004,ford,excellent,8 cylinders,gas,88738,clean,other,4wd,full-size,SUV,red,nj,8944.0,train,8,0,0,8.0,11446.210699870822
6667,champaign urbana,2017,volkswagen,excellent,4 cylinders,gas,55636,salvage,automatic,fwd,mid-size,sedan,red,il,19053.0,train,9,1,0,8.0,12696.208485752002
6674,cedar rapids,2015,honda,like new,4 cylinders,gas,82620,clean,manual,fwd,full-size,SUV,black,ia,17932.0,train,9,1,0,8.0,9897.153979029723
6678,norfolk / hampton roads,2009,volkswagen,excellent,4 cylinders,gas,168475,clean,automatic,fwd,mid-size,hatchback,blue,va,9339.0,train,8,0,0,8.0,7339.782265583872
6683,roanoke,2016,mazda,excellent,4 cylinders,gas,109505,clean,other,fwd,compact,sedan,black,va,9508.0,train,9,0,0,8.0,8947.169371140943
6686,new york city,2006,cadillac,excellent,6 cylinders,gas,101476,clean,automatic,4wd,full-size,sedan,silver,-1,5358.0,train,8,0,0,8.0,10319.963155456433
6697,watertown,2012,honda,good,4 cylinders,-1,140730,clean,automatic,fwd,compact,sedan,red,ny,4531.0,train,9,0,0,8.0,5289.611981904901
6717,south bend / michiana,2012,honda,excellent,4 cylinders,gas,127234,clean,other,fwd,compact,sedan,black,in,6418.0,train,9,0,0,8.0,7024.135067451783
6728,portland,2010,honda,excellent,4 cylinders,gas,208475,clean,other,fwd,compact,sedan,blue,-1,2403.0,train,8,0,1,8.0,7524.282621017372
6739,pensacola,2016,ford,like new,6 cylinders,gas,-1,clean,automatic,4wd,full-size,pickup,white,fl,17585.0,train,9,1,0,8.0,34404.89415867474
6756,bakersfield,2013,dodge,excellent,6 cylinders,gas,83228,clean,automatic,rwd,full-size,van,blue,ca,22331.0,train,9,2,0,8.0,16860.404207606727
6772,central NJ,2010,jeep,fair,6 cylinders,gas,194138,clean,automatic,4wd,full-size,pickup,black,nj,24558.0,train,8,2,1,8.0,9853.402651088529
6773,knoxville,2003,toyota,good,6 cylinders,gas,214302,clean,automatic,fwd,mid-size,sedan,white,-1,6846.0,train,8,0,1,8.0,4002.818700640304
6775,detroit metro,2009,dodge,excellent,6 cylinders,gas,126748,clean,automatic,rwd,full-size,SUV,custom,mi,21142.0,train,8,2,0,8.0,13828.341851815932
6795,mcallen / edinburg,2011,honda,excellent,4 cylinders,gas,110086,clean,manual,fwd,mid-size,sedan,blue,tx,7219.0,train,8,0,0,8.0,7271.3416621891165
6799,fort wayne,2011,chevrolet,excellent,4 cylinders,gas,44868,rebuilt,automatic,4wd,mid-size,sedan,silver,in,16906.0,train,8,1,0,8.0,15017.538720844863
6807,boise,2000,bmw,excellent,6 cylinders,gas,91693,clean,manual,rwd,mid-size,sedan,silver,id,1986.0,train,7,0,0,8.0,11591.505716687545
6812,topeka,2010,gmc,fair,8 cylinders,gas,69301,rebuilt,manual,4wd,full-size,truck,red,ks,5721.0,train,8,0,0,8.0,13972.776241863688
6814,boulder,2009,jeep,good,6 cylinders,gas,120318,rebuilt,automatic,4wd,mid-size,SUV,red,co,4992.0,train,8,0,0,8.0,10073.348557635087
6842,albany,1993,ford,good,8 cylinders,gas,143429,clean,automatic,fwd,full-size,truck,grey,-1,7088.0,train,7,0,0,8.0,10168.314513250065
6848,new york city,2013,honda,good,4 cylinders,gas,112890,rebuilt,automatic,fwd,mid-size,sedan,silver,ny,7619.0,train,9,0,0,8.0,7308.55681875235
6849,mcallen / edinburg,2014,volkswagen,fair,4 cylinders,gas,159518,clean,automatic,fwd,mid-size,sedan,silver,tx,2405.0,train,9,0,0,8.0,4391.660935009711
6871,nashville,2013,volkswagen,excellent,4 cylinders,gas,270430,clean,manual,fwd,mid-size,sedan,silver,tn,3152.0,train,9,0,1,8.0,6002.123538007337
6872,los angeles,2017,toyota,good,4 cylinders,gas,66002,rebuilt,automatic,4wd,full-size,SUV,white,ca,8356.0,train,9,0,0,8.0,27605.55439989151
6890,nashville,2015,chevrolet,excellent,8 cylinders,diesel,137204,clean,automatic,4wd,full-size,SUV,black,tn,20299.0,train,9,2,0,8.0,21633.037028244733
6897,boulder,2006,bmw,excellent,6 cylinders,gas,129222,rebuilt,automatic,4wd,mid-size,SUV,black,co,8906.0,train,8,0,0,8.0,11153.72091222502
6899,philadelphia,2010,toyota,excellent,4 cylinders,gas,88768,clean,automatic,fwd,mid-size,sedan,black,pa,7848.0,train,8,0,0,8.0,9271.481763229218
6905,phoenix,2014,bmw,like new,6 cylinders,gas,12516,clean,automatic,rwd,compact,coupe,black,az,26286.0,train,9,2,0,8.0,34364.08018046615
6907,norfolk / hampton roads,2011,chevrolet,excellent,4 cylinders,gas,147839,clean,automatic,fwd,full-size,sedan,black,va,7637.0,train,8,0,0,8.0,10143.640698825959
6908,denver,2009,ford,good,4 cylinders,gas,132153,clean,manual,4wd,full-size,SUV,silver,-1,23858.0,train,8,2,0,8.0,8813.8453309713
6922,pittsburgh,2018,audi,like new,4 cylinders,gas,162154,clean,automatic,fwd,mid-size,SUV,black,pa,18745.0,train,9,1,0,8.0,15613.254789421655
6925,phoenix,2012,ford,excellent,8 cylinders,gas,1187840,clean,automatic,rwd,full-size,truck,black,-1,16796.0,train,9,1,4,8.0,15402.096738552998
6936,tampa bay area,1991,chevrolet,like new,other,gas,23839,clean,manual,rwd,full-size,convertible,green,fl,9388.0,train,6,0,0,8.0,19213.55644931491
6955,richmond,2019,chevrolet,excellent,6 cylinders,diesel,5519,rebuilt,automatic,4wd,full-size,pickup,white,va,26725.0,train,9,2,0,8.0,49753.849355640436
6956,poconos,2017,ram,excellent,6 cylinders,diesel,141877,clean,automatic,4wd,full-size,truck,silver,pa,41432.0,train,9,4,0,8.0,30151.317142631553
6962,jacksonville,2009,jeep,excellent,6 cylinders,gas,248066,clean,automatic,4wd,mid-size,SUV,grey,fl,8717.0,train,8,0,1,8.0,9862.413326157528
6965,omaha / council bluffs,2013,kia,excellent,4 cylinders,gas,88452,rebuilt,automatic,fwd,full-size,SUV,white,ia,11851.0,train,9,1,0,8.0,14489.898432885757
6973,central NJ,1998,toyota,good,4 cylinders,gas,179071,clean,manual,fwd,full-size,SUV,white,nj,3222.0,train,7,0,1,8.0,5676.936664584625
6984,rhode island,2015,ford,excellent,6 cylinders,gas,127186,clean,automatic,4wd,full-size,SUV,black,ri,20409.0,train,9,2,0,8.0,16411.787428825326
6986,green bay,2009,ford,excellent,6 cylinders,gas,168013,clean,automatic,4wd,full-size,pickup,grey,wi,20359.0,train,8,2,0,8.0,11191.907166092888
6996,albany,2001,dodge,excellent,6 cylinders,gas,188012,clean,automatic,fwd,mid-size,SUV,black,ny,22872.0,train,7,2,1,8.0,8474.457926669735
7020,southwest michigan,1998,jeep,like new,6 cylinders,gas,64520,clean,automatic,4wd,full-size,truck,blue,mi,27138.0,train,7,2,0,8.0,23520.17246743565
7034,albuquerque,2006,toyota,like new,4 cylinders,gas,221314,clean,automatic,4wd,full-size,pickup,green,-1,24735.0,train,8,2,1,8.0,10137.314928081993
7064,augusta,2011,bmw,excellent,6 cylinders,gas,76028,clean,automatic,fwd,mid-size,sedan,black,ga,23878.0,train,8,2,0,8.0,11518.573758888619
7071,"washington, DC",1994,ford,good,6 cylinders,gas,157436,clean,automatic,4wd,compact,SUV,white,dc,6727.0,train,7,0,0,8.0,9505.19326892074
7084,new york city,2015,jeep,good,4 cylinders,gas,18236,lien,automatic,rwd,full-size,SUV,blue,-1,17201.0,train,9,1,0,8.0,27473.865121656087
7093,humboldt county,2015,mazda,excellent,4 cylinders,gas,136133,rebuilt,manual,fwd,compact,sedan,grey,ca,8380.0,train,9,0,0,8.0,7275.7700310282935
7103,pensacola,2012,ford,excellent,8 cylinders,gas,149295,clean,automatic,4wd,full-size,SUV,black,fl,9598.0,train,9,0,0,8.0,12681.0176156158
7106,richmond,1986,gmc,good,4 cylinders,-1,38356,salvage,automatic,fwd,full-size,SUV,black,va,17112.0,train,6,1,0,8.0,14611.81182439005
7110,billings,2006,gmc,excellent,8 cylinders,gas,95768,clean,automatic,rwd,full-size,SUV,white,mt,6070.0,train,8,0,0,8.0,13828.495325386903
7112,detroit metro,2014,kia,like new,4 cylinders,gas,90833,rebuilt,automatic,fwd,compact,sedan,black,mi,8374.0,train,9,0,0,8.0,8341.56431942377
7118,tampa bay area,2012,gmc,excellent,6 cylinders,gas,146374,clean,automatic,4wd,full-size,pickup,blue,-1,23452.0,train,9,2,0,8.0,17113.931843969836
7130,green bay,2004,ford,excellent,6 cylinders,gas,227026,clean,manual,4wd,full-size,pickup,green,wi,4816.0,train,8,0,1,8.0,6772.928732444918
